Feature,Normalized.Dispersion
ENSG00000224099,NaN
ENSG00000271893,5.156525714678461
ENSG00000223466,-0.9066031469031225
ENSG00000234919,NaN
ENSG00000196950,1.6510712475810727
ENSG00000118997,NaN
ENSG00000081320,-0.7758384706684136
ENSG00000272211,1.9033113451955355
ENSG00000138411,22.876608444638833
ENSG00000229056,36.80393823871116
ENSG00000144395,6.453112815592544
ENSG00000119041,-0.6062867217079082
ENSG00000187944,4.223135993813246
ENSG00000197121,-0.9415976581491002
ENSG00000065413,-0.20464107105895862
ENSG00000231621,-0.8674397222655402
ENSG00000236977,0.9312559264883309
ENSG00000225979,NaN
ENSG00000115524,-0.5268961160477376
ENSG00000115520,-1.3546289928028699
ENSG00000144381,-1.4458430993566325
ENSG00000115541,-1.1364707798864282
ENSG00000115540,-0.13745140305111758
ENSG00000162944,-0.316299928398599
ENSG00000287858,-0.729411589333678
ENSG00000222017,1.195348205654848
ENSG00000247626,-0.5264098491214538
ENSG00000115896,0.16327349272089617
ENSG00000286020,NaN
ENSG00000119042,5.4382029487209955
ENSG00000225953,-0.66065088837198
ENSG00000226124,-1.5747239055949478
ENSG00000232732,1.8877928370827617
ENSG00000178074,-0.597057101330654
ENSG00000162971,0.17829907136023665
ENSG00000162972,-0.7003531587153391
ENSG00000196141,0.8524046528642797
ENSG00000155729,0.39737159099551556
ENSG00000163535,1.54470949527177
ENSG00000237166,NaN
ENSG00000082153,-0.29255721162962206
ENSG00000013441,-0.8972638368471042
ENSG00000240344,-0.7783824558936104
ENSG00000196290,-0.7230149817130762
ENSG00000115942,-1.1955443787773534
ENSG00000183308,-0.1837064001171236
ENSG00000155744,0.8137120025950575
ENSG00000119013,-1.432054391945487
ENSG00000232719,0.41002486811714395
ENSG00000003402,1.1557027160094173
ENSG00000226312,-0.09059361312161736
ENSG00000003400,0.652456688051089
ENSG00000064012,-0.03743359696615844
ENSG00000155749,-0.6680951757166484
ENSG00000115993,1.7251295919821956
ENSG00000082146,4.630690271519991
ENSG00000155754,0.6419553462086036
ENSG00000155755,-0.20915878837822516
ENSG00000287133,0.7528391347947336
ENSG00000082126,-0.5000862941723255
ENSG00000003393,0.2702933488619692
ENSG00000155760,NaN
ENSG00000182329,NaN
ENSG00000222035,NaN
ENSG00000116030,-1.353319978378265
ENSG00000055044,-0.5712380053121877
ENSG00000286223,-0.8633165082371002
ENSG00000272966,-2.3678218251939986
ENSG00000273456,-0.6752382027708711
ENSG00000204217,0.04100775952477641
ENSG00000138439,-0.28632107575550675
ENSG00000163596,2.6296314771488816
ENSG00000138442,-0.3783857391051462
ENSG00000138380,1.52764852642907
ENSG00000144426,-0.524770126340858
ENSG00000119004,-0.6250493202522989
ENSG00000138443,4.800634834708008
ENSG00000173166,1.3129767157154328
ENSG00000178562,-0.2964194097669607
ENSG00000163599,3.663022552869682
ENSG00000163600,-0.988823875542885
ENSG00000116117,NaN
ENSG00000118257,1.6507418262862525
ENSG00000225610,NaN
ENSG00000114933,-0.22028971478966702
ENSG00000227946,-1.1427753780314935
ENSG00000023228,0.8276791016818726
ENSG00000231955,-0.22238759486981988
ENSG00000114942,-0.7782655209562765
ENSG00000183671,NaN
ENSG00000204186,-0.362414403799157
ENSG00000114948,-1.2765367352224641
ENSG00000118246,-0.5182320743907236
ENSG00000229321,-1.3123658626102603
ENSG00000118263,2.393779538571196
ENSG00000237892,-1.0183465183106961
ENSG00000229647,NaN
ENSG00000234902,NaN
ENSG00000225916,NaN
ENSG00000223725,0.2840662492572079
ENSG00000118260,0.22399843322143467
ENSG00000144401,-1.1999223414848013
ENSG00000224137,4.696386071460424
ENSG00000163249,-0.1862113674462368
ENSG00000272851,NaN
ENSG00000163251,9.63141095324858
ENSG00000178385,-0.8346925854938895
ENSG00000225111,-0.7826778641031993
ENSG00000118231,-4.04813587190651
ENSG00000138413,-0.006085342469696955
ENSG00000231908,-1.143245235998931
ENSG00000115020,-0.8590772586760961
ENSG00000144407,NaN
ENSG00000286249,NaN
ENSG00000078018,2.4468524635895186
ENSG00000197713,-0.30660797804316114
ENSG00000144445,1.77915315507699
ENSG00000272807,-0.7796289281028609
ENSG00000229127,-0.4423971109933714
ENSG00000279317,0.47775810559692183
ENSG00000115361,NaN
ENSG00000234281,NaN
ENSG00000115365,0.027287585897519763
ENSG00000021826,0.0028000442721278305
ENSG00000273118,NaN
ENSG00000286965,1.9041916850039808
ENSG00000030419,3.4881557274006663
ENSG00000270659,1.7777103324658128
ENSG00000196096,NaN
ENSG00000144451,-1.4078956450120887
ENSG00000138376,-0.19315046846422113
ENSG00000138363,-1.9024390801572597
ENSG00000115414,0.16290918641643798
ENSG00000235770,NaN
ENSG00000226276,NaN
ENSG00000118242,3.567573702569503
ENSG00000115425,1.0311127819265438
ENSG00000163449,-1.2834356621066652
ENSG00000079246,-0.8326781451715696
ENSG00000260804,-1.4692039544240367
ENSG00000138375,-0.025176674066493113
ENSG00000232485,NaN
ENSG00000241520,NaN
ENSG00000197756,-1.264355505994267
ENSG00000225794,NaN
ENSG00000115457,-3.0129862310901445
ENSG00000233143,NaN
ENSG00000231672,1.0121312648174272
ENSG00000079308,14.151626831882115
ENSG00000188282,1.2783528947029483
ENSG00000180871,26.57272856322316
ENSG00000163464,26.520566493840743
ENSG00000163466,-0.5763963435036119
ENSG00000261338,-0.9495998933821304
ENSG00000179921,0.3579897963223461
ENSG00000127837,-1.7235462754854083
ENSG00000127838,0.6331927048019008
ENSG00000135926,9.329501311398145
ENSG00000237281,NaN
ENSG00000158428,1.6260116174634391
ENSG00000225062,0.16768177554401695
ENSG00000018280,8.90198384547644
ENSG00000144579,2.246031959737049
ENSG00000273361,11.700095224731127
ENSG00000127831,16.066163645799254
ENSG00000135913,1.570096837664213
ENSG00000144580,-0.03967685710924855
ENSG00000115556,10.182871268020842
ENSG00000273466,-1.166129709861463
ENSG00000115568,2.406793210357965
ENSG00000074582,-0.6555389040799954
ENSG00000163481,-0.8690744123242571
ENSG00000163482,-0.611216660129516
ENSG00000135912,1.0320516652992822
ENSG00000135929,4.619493304873235
ENSG00000272555,14.809122741713068
ENSG00000115596,-1.9105146327672138
ENSG00000135925,2.7448018211533505
ENSG00000286606,NaN
ENSG00000272644,-0.44260035226797806
ENSG00000187736,1.0443888743389296
ENSG00000213901,11.536047094428493
ENSG00000115649,-0.14847054842937416
ENSG00000144567,-0.7658507140675412
ENSG00000158552,2.5519649968322535
ENSG00000287529,NaN
ENSG00000115657,15.23782250711372
ENSG00000198925,1.406577915496805
ENSG00000163516,-0.6977590489406881
ENSG00000163521,4.8480792822554735
ENSG00000115661,-1.634685299658585
ENSG00000127824,35.366510560887846
ENSG00000135924,5.390124376262964
ENSG00000054356,20.279906138159173
ENSG00000123992,-0.7635845619247619
ENSG00000229525,6.165515977251525
ENSG00000175084,1.9867122027913409
ENSG00000072195,5.718884350190105
ENSG00000286095,0.8596720839416756
ENSG00000144591,0.16777227112464962
ENSG00000123989,-0.6786688379540692
ENSG00000188760,1.7544547247172313
ENSG00000124006,-2.8059224655689214
ENSG00000144589,2.0311506618600563
ENSG00000114923,-2.9420060191961372
ENSG00000224819,NaN
ENSG00000286272,NaN
ENSG00000116106,-0.08472340076558711
ENSG00000272944,NaN
ENSG00000163082,-0.792066378479876
ENSG00000116120,-0.38042923147942403
ENSG00000123983,-0.06555270086432224
ENSG00000234193,NaN
ENSG00000152049,NaN
ENSG00000152056,1.6113933389910156
ENSG00000085449,0.8440694426672859
ENSG00000135900,-0.9135907693249009
ENSG00000228802,NaN
ENSG00000135919,11.891971216084986
ENSG00000124019,2.2490370635655257
ENSG00000274629,NaN
ENSG00000036257,-0.19070340098339186
ENSG00000135905,-1.1449298043943164
ENSG00000144460,NaN
ENSG00000169047,4.011711764363844
ENSG00000272622,NaN
ENSG00000261379,NaN
ENSG00000144468,2.292694854456481
ENSG00000081052,1.295220519873724
ENSG00000169031,2.9195368301295126
ENSG00000236432,-0.08035778681893435
ENSG00000168958,0.1609258836601703
ENSG00000173744,1.9114724144906488
ENSG00000135917,NaN
ENSG00000115009,-0.6204825138638261
ENSG00000123977,NaN
ENSG00000153823,-0.7166437870501607
ENSG00000187957,NaN
ENSG00000153827,0.9526502427824716
ENSG00000153832,-1.150804626864904
ENSG00000163053,-2.1064644500636054
ENSG00000225963,1.072689873841021
ENSG00000135899,0.6833620482541694
ENSG00000079263,1.1073270828302195
ENSG00000185404,-1.3533355956649127
ENSG00000067066,-0.25764005587237654
ENSG00000226125,-0.2994203798076491
ENSG00000135932,0.4616458570489561
ENSG00000135916,7.033157147001584
ENSG00000135898,-0.8490535287838944
ENSG00000283164,NaN
ENSG00000173699,NaN
ENSG00000173692,-1.1758626991361367
ENSG00000135914,4.825212381658709
ENSG00000135931,-1.2183114388565373
ENSG00000224376,0.2781719917765345
ENSG00000156966,3.2292274837617563
ENSG00000233538,NaN
ENSG00000115053,-0.447506679703074
ENSG00000181798,0.13732763661885652
ENSG00000286942,12.96961999116708
ENSG00000171596,1.8076153718380876
ENSG00000187514,-1.3207901858094768
ENSG00000156973,2.6357072399539048
ENSG00000144524,-0.7119484510023414
ENSG00000261096,-1.7713649396425855
ENSG00000144535,1.1200591365672383
ENSG00000227033,NaN
ENSG00000196811,-1.2749091541763296
ENSG00000221944,-1.3135050768837708
ENSG00000135930,0.24817142231646108
ENSG00000115468,0.11801949060725235
ENSG00000204120,0.6000908429270065
ENSG00000241409,NaN
ENSG00000115474,0.6431184397429419
ENSG00000182600,-0.025581386404593554
ENSG00000168918,-0.3285998520792005
ENSG00000085978,-1.0689629155977567
ENSG00000130561,2.708085278055208
ENSG00000259793,7.673102089404127
ENSG00000077044,2.4098731377968297
ENSG00000085982,0.7534825734047402
ENSG00000123485,NaN
ENSG00000231682,-0.7740730459154586
ENSG00000188042,2.538199542418534
ENSG00000130147,-3.2284868272063076
ENSG00000157985,-0.8403706009521417
ENSG00000132321,4.018975960052019
ENSG00000144476,-0.4468114012392945
ENSG00000227252,-1.172079083470921
ENSG00000198612,-1.7422877668990633
ENSG00000163359,7.3011972500221045
ENSG00000222022,NaN
ENSG00000124839,NaN
ENSG00000124831,0.08468682618654355
ENSG00000286864,-1.0958007994346455
ENSG00000177483,1.1763901251609974
ENSG00000132329,14.997770925901685
ENSG00000184182,7.965706327709009
ENSG00000132330,-0.7546980093992012
ENSG00000144488,NaN
ENSG00000168427,NaN
ENSG00000178752,-0.575577910279418
ENSG00000132323,-1.6864378741739845
ENSG00000186235,-1.0072656894345162
ENSG00000225057,-0.5562874966299053
ENSG00000144485,4.6236972956198485
ENSG00000132326,0.815619062613736
ENSG00000283635,-1.2662436239509038
ENSG00000204104,0.14889116768106264
ENSG00000065802,-1.8694193149079343
ENSG00000233608,-0.44663890935126166
ENSG00000068024,0.6904080295680903
ENSG00000286307,NaN
ENSG00000287405,NaN
ENSG00000222020,1.0754549317427313
ENSG00000288082,-1.0432826525845678
ENSG00000130414,-1.0108186007487618
ENSG00000172428,-0.7740679368791836
ENSG00000063660,NaN
ENSG00000144504,0.3615080427458175
ENSG00000188542,1.3685753448394338
ENSG00000142327,-0.3607703694676974
ENSG00000260942,-0.23272369759740003
ENSG00000142330,1.6105629223735345
ENSG00000178623,-0.3135131851692137
ENSG00000172482,NaN
ENSG00000226321,-0.2130204470052211
ENSG00000233392,7.358936621207162
ENSG00000162804,-1.60965906198426
ENSG00000225521,NaN
ENSG00000122085,1.0082636571663333
ENSG00000115687,1.7077913554659914
ENSG00000115685,-1.2382568406106005
ENSG00000115677,0.11928229097343629
ENSG00000168385,-0.357182665307062
ENSG00000286588,1.6463019783560044
ENSG00000006607,-0.10373293713356291
ENSG00000115694,0.14501830535824414
ENSG00000234235,NaN
ENSG00000176720,2.5008264637847315
ENSG00000176946,-1.8095998170418168
ENSG00000168397,-0.6767815725924904
ENSG00000168393,-0.9350916527867166
ENSG00000168395,0.24317731943698617
ENSG00000180902,0.27058670085076003
ENSG00000234793,11.19460465436094
ENSG00000204099,-1.5860497704870595
ENSG00000235151,NaN
ENSG00000188389,3.2549242428462923
ENSG00000188011,NaN
ENSG00000233806,0.16780439353751786
ENSG00000237940,0.19839733166872722
ENSG00000226423,-0.8580725539734091
ENSG00000261186,NaN
ENSG00000134121,4.995746848283529
ENSG00000224957,NaN
ENSG00000237990,38.19839674723246
ENSG00000091181,15.5758468785313
ENSG00000072756,-0.15292953292423336
ENSG00000113851,-0.06182326191713121
ENSG00000271870,-0.7052551057018416
ENSG00000223727,NaN
ENSG00000144455,-0.7626963806683867
ENSG00000175928,-2.2902609521065966
ENSG00000287720,0.6000043019259278
ENSG00000286579,-1.673406620313563
ENSG00000170364,1.0059585772166795
ENSG00000231249,-2.2589680947848887
ENSG00000150995,2.0215927770019575
ENSG00000235947,3.3333609301164238
ENSG00000235978,-0.5009401564052848
ENSG00000235831,0.265283299567861
ENSG00000134107,5.304538862083299
ENSG00000134108,3.3830523443977043
ENSG00000233912,0.7220124774951868
ENSG00000268509,-1.122328698553054
ENSG00000134109,-0.6428079529122759
ENSG00000189229,NaN
ENSG00000236202,0.6224532434419265
ENSG00000270207,1.230405994462724
ENSG00000231401,-3.3075022466673007
ENSG00000071282,0.12592987152061247
ENSG00000180914,22.789352528269735
ENSG00000070950,-0.49308695915235
ENSG00000196220,10.710193465143703
ENSG00000254485,1.4041606078415327
ENSG00000206573,0.5555563112299439
ENSG00000134077,-0.8902439857496784
ENSG00000168137,-1.0402119028568868
ENSG00000156959,0.8282681783373133
ENSG00000163719,0.09869729176759365
ENSG00000287878,2.606476450819572
ENSG00000144550,-2.0007637896192234
ENSG00000156983,1.2108069718262469
ENSG00000114026,-0.34790496550838884
ENSG00000134072,0.30909749454470853
ENSG00000171148,5.029605407436278
ENSG00000241553,2.973307738263136
ENSG00000214021,1.3912579167819676
ENSG00000269886,0.4392639803559447
ENSG00000156990,-1.734464523065304
ENSG00000171135,-2.070182022448062
ENSG00000163701,-1.1258357992910548
ENSG00000163702,1.6443479989389176
ENSG00000163703,0.3110555270215838
ENSG00000269894,-0.22947576974147968
ENSG00000163704,0.795946933136799
ENSG00000230082,0.33190144995766824
ENSG00000269982,-0.04591176917764279
ENSG00000125037,13.688355343343028
ENSG00000206567,1.6505643194742228
ENSG00000144554,-1.3273592268781564
ENSG00000254999,1.6002369163331973
ENSG00000134086,-0.7717131971683129
ENSG00000287086,0.27664279004191117
ENSG00000134070,2.096235683102805
ENSG00000157014,-1.3965599855494104
ENSG00000231177,-0.1323457460554838
ENSG00000157017,-1.3144466045208285
ENSG00000240288,-0.2962465288219277
ENSG00000157020,-2.028682974819493
ENSG00000157087,NaN
ENSG00000287964,-0.8083900551958951
ENSG00000285906,-0.4961518397029575
ENSG00000197548,1.6061076562431253
ENSG00000144560,11.061307987944048
ENSG00000272483,-0.6549833762800075
ENSG00000144559,-0.953408045525355
ENSG00000132170,21.01132750607572
ENSG00000154743,-0.5387549408425566
ENSG00000075975,-1.277407565147128
ENSG00000132155,0.21549420726906504
ENSG00000088726,124.50762811470813
ENSG00000144712,-1.4899793212584864
ENSG00000272263,3.6060858692137585
ENSG00000144713,-0.9634939169935931
ENSG00000144711,0.2019835012494992
ENSG00000132182,-1.4058866620200614
ENSG00000244502,-1.0949646709705863
ENSG00000163517,-1.1148436971349143
ENSG00000163520,-0.7432907454174188
ENSG00000154764,-1.4931993500683822
ENSG00000163528,-0.8534836206216176
ENSG00000170876,1.522616945959725
ENSG00000228242,1.5961821376359033
ENSG00000154767,0.07539756246370126
ENSG00000170860,-1.2826571593691265
ENSG00000131389,2.832867197207598
ENSG00000144596,NaN
ENSG00000154781,0.10857484213567702
ENSG00000225733,1.2860282559774021
ENSG00000177463,-0.0012753092017061156
ENSG00000131368,-1.0477005840962264
ENSG00000131381,0.24712003950259975
ENSG00000131375,-0.8366255304430272
ENSG00000224660,-1.4322405873620494
ENSG00000131370,0.06723795028295873
ENSG00000206562,-1.2195245888617254
ENSG00000144597,4.015368310032746
ENSG00000249786,3.9562884346209537
ENSG00000206561,0.3459549787805265
ENSG00000131373,-1.8841676489157595
ENSG00000169814,-0.7292604948226834
ENSG00000206560,12.246901630943869
ENSG00000286689,-1.2341349851175467
ENSG00000131386,2.092424327452482
ENSG00000154813,0.4919840532920509
ENSG00000154814,-0.19250872740343014
ENSG00000131378,-0.972955400673623
ENSG00000271964,-1.6634500320363077
ENSG00000272498,-0.8566254130720183
ENSG00000272529,-1.2196737920070104
ENSG00000287377,0.05799773112171692
ENSG00000288050,NaN
ENSG00000092345,NaN
ENSG00000229271,NaN
ENSG00000154822,0.004417779538884341
ENSG00000285731,NaN
ENSG00000131374,1.6909950103655134
ENSG00000182568,0.015131437886171953
ENSG00000272477,0.3380385071198382
ENSG00000228956,1.2593401532352286
ENSG00000183960,2.2812990279976697
ENSG00000163576,-0.1569335683414907
ENSG00000144566,-1.1854017335415619
ENSG00000183977,0.7004772777746168
ENSG00000114166,0.39430617833278503
ENSG00000129810,0.8109532725070753
ENSG00000231304,-0.266190619766691
ENSG00000261734,0.5085512546946597
ENSG00000151789,20.384878456392478
ENSG00000233153,NaN
ENSG00000182247,0.9071191809879094
ENSG00000170142,-0.15534271392289575
ENSG00000197885,1.5382531192613567
ENSG00000174748,-1.3007951492583745
ENSG00000174738,-1.1998406159525092
ENSG00000224074,-0.8722548555899168
ENSG00000151090,8.676067023609447
ENSG00000077092,0.17668810385758005
ENSG00000077097,-1.0197794368763327
ENSG00000151092,-1.028698761534077
ENSG00000151093,2.259222127278142
ENSG00000163491,-0.2314848837141998
ENSG00000287348,NaN
ENSG00000033867,0.800008365725012
ENSG00000272282,0.11111123075944057
ENSG00000163508,1.3983984494023625
ENSG00000225548,NaN
ENSG00000235493,NaN
ENSG00000187118,16.41284907945919
ENSG00000163512,1.8841522488341451
ENSG00000206559,0.7683021762581459
ENSG00000144642,1.3199507449589525
ENSG00000287774,NaN
ENSG00000163513,-0.859782683156701
ENSG00000261468,0.891636571579441
ENSG00000163527,-0.3582396930120437
ENSG00000144645,1.0865785143866986
ENSG00000232490,0.50457551955174
ENSG00000197385,0.1837981802361159
ENSG00000152642,4.384559613761909
ENSG00000261572,-0.5436058589979265
ENSG00000170293,-1.5465594731893917
ENSG00000153551,-1.0502303210739838
ENSG00000091317,2.6575733335696348
ENSG00000144635,0.2566014099372087
ENSG00000182973,-0.3329072630631523
ENSG00000206557,1.334256370079627
ENSG00000183813,-0.5575764311224055
ENSG00000170266,-1.1641010915734908
ENSG00000188167,-0.9030773058486078
ENSG00000170275,1.0287029946206563
ENSG00000173705,NaN
ENSG00000153558,-1.0294361174339999
ENSG00000153560,0.3502327893329392
ENSG00000163539,-1.2265407612064703
ENSG00000271643,0.3750030449001928
ENSG00000170248,-0.9235024987647845
ENSG00000226320,0.9739037458120166
ENSG00000144681,-2.804732775220209
ENSG00000279727,1.4053980347680854
ENSG00000168016,1.2226444196343393
ENSG00000272334,-1.1538967209722888
ENSG00000178567,0.9089972196717819
ENSG00000076242,-0.8336629716126203
ENSG00000093167,1.6245461774037695
ENSG00000271993,NaN
ENSG00000271653,NaN
ENSG00000270194,-1.2020465358627401
ENSG00000144674,1.4406749897440219
ENSG00000198590,0.6431626160740729
ENSG00000144668,4.0427153034640275
ENSG00000235257,21.766069112181526
ENSG00000144677,26.80473989081489
ENSG00000136059,-1.383260605986079
ENSG00000187091,0.28706813609394194
ENSG00000008226,-1.0744626639607178
ENSG00000060971,-1.4191906352044485
ENSG00000172936,0.1845715755332905
ENSG00000172939,-0.34612886919637315
ENSG00000172940,1.3335151897536466
ENSG00000144671,NaN
ENSG00000093217,-0.2919012967935052
ENSG00000229589,0.3010854843172584
ENSG00000114739,-0.7011665895077325
ENSG00000157036,-1.353371103327707
ENSG00000168356,-0.06199588551528216
ENSG00000114742,-0.602525607242354
ENSG00000114745,2.8270219785645505
ENSG00000168026,-0.12560637267010347
ENSG00000144655,3.8736260480425333
ENSG00000284669,2.164634097757974
ENSG00000283849,1.8870833749065472
ENSG00000287620,NaN
ENSG00000287995,NaN
ENSG00000287958,-0.6687706408842692
ENSG00000168329,2.6246271442028384
ENSG00000287780,1.9463690914412415
ENSG00000179934,NaN
ENSG00000144659,-0.41430215136812787
ENSG00000168028,-0.9212690197197244
ENSG00000286996,NaN
ENSG00000286781,-0.5276996169487114
ENSG00000170011,1.5204964618160646
ENSG00000280739,-1.387920472706099
ENSG00000114784,1.062915358979671
ENSG00000223797,-0.15657373313456413
ENSG00000168032,NaN
ENSG00000188846,-1.0141105184659411
ENSG00000177873,3.148453360497198
ENSG00000177842,3.153791426003708
ENSG00000172888,-0.5185977567397084
ENSG00000287415,NaN
ENSG00000168036,0.49556843200340045
ENSG00000168038,-1.3606594317437115
ENSG00000182606,-0.2570542946763017
ENSG00000187094,NaN
ENSG00000114812,0.21360888078551543
ENSG00000232354,0.5399540762366497
ENSG00000093183,2.5986763279863285
ENSG00000008324,-1.18379923566948
ENSG00000114857,0.0019363088903945338
ENSG00000230084,1.7047495232781946
ENSG00000114853,-0.9215090447493142
ENSG00000287629,NaN
ENSG00000244607,1.1208221044124878
ENSG00000287417,NaN
ENSG00000225611,-1.3935724997884278
ENSG00000181061,5.631035234116276
ENSG00000235288,7.922850552087211
ENSG00000240747,NaN
ENSG00000182983,1.0980685928405791
ENSG00000144649,NaN
ENSG00000144647,-0.30627240704500136
ENSG00000163788,-1.2695362027609505
ENSG00000234617,-1.4718790428871984
ENSG00000160746,0.6464063865289601
ENSG00000011198,13.663532119283365
ENSG00000272121,NaN
ENSG00000261786,NaN
ENSG00000271937,-1.8705766991106376
ENSG00000179152,3.208686351666741
ENSG00000185219,4.798627402152525
ENSG00000178917,-0.9516518361293559
ENSG00000196345,-0.5339468269603728
ENSG00000144792,-0.8805710654656582
ENSG00000186448,-0.6759451245999476
ENSG00000169981,-0.004631007457576309
ENSG00000272077,2.179977075980307
ENSG00000196653,0.5121117215113875
ENSG00000186446,-0.64896203692979
ENSG00000163807,-1.0000972656634814
ENSG00000163808,-1.6443735484757993
ENSG00000169964,-1.2969549559386964
ENSG00000163812,0.013501874657875806
ENSG00000075914,-1.6978189933282568
ENSG00000163815,NaN
ENSG00000163814,-1.4620956178733082
ENSG00000249992,27.42576515639049
ENSG00000011376,1.0101480168060912
ENSG00000232455,NaN
ENSG00000144791,-0.06112641345491028
ENSG00000230530,-0.8894272042054941
ENSG00000211456,0.9630271309864009
ENSG00000163817,NaN
ENSG00000163818,-1.2963429319361992
ENSG00000173585,3.23119727943724
ENSG00000163820,-0.6283399063728287
ENSG00000172215,-1.7396218603038331
ENSG00000173578,NaN
ENSG00000183625,21.49837552237105
ENSG00000163823,6.76855664562397
ENSG00000121807,0.878100176262431
ENSG00000223552,0.0626325188716595
ENSG00000160791,5.413380085544304
ENSG00000121797,-1.3043488663040563
ENSG00000163827,17.3872370123785
ENSG00000178038,-1.3087067748323424
ENSG00000181585,-0.6034324218443499
ENSG00000160808,-1.1447636328983801
ENSG00000160801,NaN
ENSG00000160799,-1.3332256511275975
ENSG00000160796,3.042276126568111
ENSG00000181555,-0.14791474417134567
ENSG00000227398,0.17990412315676688
ENSG00000088727,-0.7261524399686012
ENSG00000114648,1.2366069008229834
ENSG00000260236,0.027428403604679394
ENSG00000076201,-1.2616896477083466
ENSG00000114650,-0.09173915837134893
ENSG00000163832,-0.7167947775700232
ENSG00000173473,-1.2093750014839786
ENSG00000214773,3.535560586841812
ENSG00000132153,-0.8165288726912089
ENSG00000047849,-0.689530561027651
ENSG00000164045,NaN
ENSG00000164047,23.59564151304445
ENSG00000164048,2.2211194099001488
ENSG00000172113,-0.4961048052461775
ENSG00000164050,0.46062867151099046
ENSG00000164051,-0.5326616922603254
ENSG00000232112,-1.1730594933582712
ENSG00000244380,-0.6937938480519701
ENSG00000164053,-1.0624927920269225
ENSG00000164054,-1.5390486198796263
ENSG00000114268,1.179960622938089
ENSG00000114270,1.1019932628607818
ENSG00000010256,-0.8690139617427655
ENSG00000225697,-0.5559471021897447
ENSG00000008300,-1.172007884282074
ENSG00000271973,NaN
ENSG00000213672,2.7721455489336795
ENSG00000068745,-0.4545116921802406
ENSG00000114302,1.0707394297168198
ENSG00000224424,4.948122084124947
ENSG00000178537,2.9047181403649542
ENSG00000221883,-0.6005910080501151
ENSG00000177479,-0.5316211137032744
ENSG00000235236,0.4103192450083203
ENSG00000223343,0.9493810703920571
ENSG00000273211,-3.37129659943315
ENSG00000178467,3.401805011004797
ENSG00000178252,0.7633560585203758
ENSG00000178149,1.0408685032958371
ENSG00000178057,12.220105964169493
ENSG00000178035,-1.7429564900744006
ENSG00000272434,0.05967067478019111
ENSG00000198218,-1.8966640388336364
ENSG00000172053,-1.228875556091688
ENSG00000172046,-0.33933732457230087
ENSG00000172037,-1.669838890278853
ENSG00000177352,-0.5160552455971592
ENSG00000185909,9.37912489898643
ENSG00000173421,NaN
ENSG00000225399,NaN
ENSG00000188315,0.8362770040798543
ENSG00000114316,-0.28728859280122254
ENSG00000067560,0.6129022111883877
ENSG00000235908,-0.24971274484432024
ENSG00000145022,4.462522342877984
ENSG00000145020,6.161364234357815
ENSG00000145029,-1.1702966996484467
ENSG00000173402,1.610691111163829
ENSG00000226913,NaN
ENSG00000164061,NaN
ENSG00000164062,-1.3487961986337051
ENSG00000173531,2.7569949877459683
ENSG00000164068,1.9713402479170605
ENSG00000176020,NaN
ENSG00000173540,-0.6453812725125884
ENSG00000176095,0.7216958706980328
ENSG00000187492,NaN
ENSG00000185614,35.72559216003056
ENSG00000182179,10.061826191748079
ENSG00000183763,1.506971958815613
ENSG00000164078,NaN
ENSG00000228008,NaN
ENSG00000164077,-1.1984341706116457
ENSG00000004534,-0.3203485313093748
ENSG00000003756,-0.3766477743755454
ENSG00000281691,-0.4044219179980341
ENSG00000235016,-0.9434774786698966
ENSG00000114353,0.2804904891467539
ENSG00000213600,3.3094296151108167
ENSG00000230454,3.9775974695440772
ENSG00000012171,0.39785744223231534
ENSG00000179564,NaN
ENSG00000214706,-0.9969861009473995
ENSG00000186792,3.6896616811437775
ENSG00000243477,1.0258936138166683
ENSG00000114378,-0.041392731496347854
ENSG00000068001,-0.4785725259032043
ENSG00000114383,1.3540540082133128
ENSG00000068028,-0.39532361064422433
ENSG00000281358,-0.894233339270564
ENSG00000235058,NaN
ENSG00000004838,1.4149263085126276
ENSG00000114388,-0.8163967094162251
ENSG00000114395,-1.4598818058458083
ENSG00000126062,-1.0709296249779363
ENSG00000007402,-0.9158274130699936
ENSG00000271858,-0.7537535029198333
ENSG00000088543,-1.058448477511597
ENSG00000114735,0.978518970266936
ENSG00000114737,0.0817019990951873
ENSG00000114738,0.22446541799823402
ENSG00000273356,-1.651831984648094
ENSG00000088538,-0.16217246757219958
ENSG00000145050,-1.1301660922429766
ENSG00000259956,-0.84968736493637
ENSG00000145041,0.4081935697322536
ENSG00000164080,-1.298841376180326
ENSG00000164081,-0.9199907632250138
ENSG00000288063,3.097549918149295
ENSG00000164082,0.405523903546219
ENSG00000287707,NaN
ENSG00000114767,-1.5789973434100293
ENSG00000041880,-0.5253095089382185
ENSG00000090097,-1.5118973113491334
ENSG00000114779,-0.6048299761066934
ENSG00000248487,-1.7770261368484044
ENSG00000243989,-1.2655075517608303
ENSG00000162244,-1.171465049388058
ENSG00000164086,-0.4071592973087177
ENSG00000164087,-0.9428166970259212
ENSG00000286419,NaN
ENSG00000023330,-0.5259635590659509
ENSG00000239732,-0.7964318917735089
ENSG00000247596,3.3279399215342114
ENSG00000243224,-0.38882376449758466
ENSG00000164088,0.4097754433520003
ENSG00000164091,-0.0036153153352318093
ENSG00000168237,-0.11931726725369309
ENSG00000242797,NaN
ENSG00000114841,4.055154902740695
ENSG00000163930,-0.25257033863616396
