Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000171621,SPSB1,0.004630919853034755,1.2797982529192726,0.4892810755247357,0.0013427006121523458,-1.2797982529192726,0.4892810755247357
ENSG00000171612,SLC25A33,0.051454665033719496,-0.8818621881289102,0.007650163910052167,0.09466039315674038,0.8818621881289102,0.007650163910052167
ENSG00000188807,TMEM201,0.005917286478877742,-0.49864397722309217,0.6207245048970813,0.008056203672914075,0.49864397722309217,0.6207245048970813
ENSG00000171608,PIK3CD,0.11525844967553169,-0.4794857206705281,0.16700273003432886,0.16045272315220532,0.4794857206705281,0.16700273003432886
ENSG00000179840,PIK3CD-AS1,0.00102909330067439,-2.061238664915794,0.04993756172596312,0.004699452142533211,2.061238664915794,0.04993756172596312
ENSG00000231789,PIK3CD-AS2,0.008747293055732314,2.74611625714181,0.005851456053650754,0.0006713503060761729,-2.74611625714181,0.005851456053650754
ENSG00000171603,CLSTN1,0.18446497414588442,0.7648232711352705,0.030976069971710034,0.10808739927826384,-0.7648232711352705,0.030976069971710034
ENSG00000178585,CTNNBIP1,0.04245009865281859,-1.789487041980891,0.000000020068044004592052,0.14702571703068187,1.789487041980891,0.000000020068044004592052
ENSG00000223989,AL357140.1,0.0002572733251685975,-0.3831667598031565,1,0,0.3831667598031565,1
ENSG00000162441,LZIC,0.11603026965103747,-0.6610198803484955,0.03676308372215974,0.1832786335587952,0.6610198803484955,0.03676308372215974
ENSG00000228150,AL357140.2,0,-3.7050948546905182,0.05563439897286233,0.0026854012243046916,3.7050948546905182,0.05563439897286233
ENSG00000173614,NMNAT1,0.014664579534610058,-0.8105879835378325,0.1109128042771647,0.02551131163089457,0.8105879835378325,0.1109128042771647
ENSG00000162444,RBP7,0.0028300065768545723,-7.665482998791662,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010607307432553736,0.6263698355690693,7.665482998791662,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010607307432553736
ENSG00000130939,UBE4B,0.07383744432338749,-0.6226326944985456,0.06644829814126833,0.11345820172687322,0.6226326944985456,0.06644829814126833
ENSG00000054523,KIF1B,0.03884827210045822,-2.666620706875883,0.0000000000000000000026520111047102212,0.2477282629421078,2.666620706875883,0.0000000000000000000026520111047102212
ENSG00000284735,AL139424.3,0.00205818660134878,0.20179574091799957,0.9505008216371849,0.0013427006121523458,-0.20179574091799957,0.9505008216371849
ENSG00000284642,AL139424.2,0.0007718199755057924,-2.1905216818607602,0.057615938005117114,0.004028101836457037,2.1905216818607602,0.057615938005117114
ENSG00000142657,PGD,0.04399373860383017,-4.020297086389568,0.0000000000000000000000000000000000000000000000002431712865212473,0.7176734771954288,4.020297086389568,0.0000000000000000000000000000000000000000000000002431712865212473
ENSG00000175279,CENPS,0.011834572957755484,1.586459591153325,0.027222268340899514,0.003356751530380865,-1.586459591153325,0.027222268340899514
ENSG00000241563,CORT,0.00102909330067439,-0.06123866491579477,1,0.0006713503060761729,0.06123866491579477,1
ENSG00000160049,DFFA,0.0722938043723759,-0.5473961555814655,0.12416289718481269,0.10540199805395915,0.5473961555814655,0.12416289718481269
ENSG00000203469,AL354956.1,0.0002572733251685975,-0.3831667598031565,1,0,0.3831667598031565,1
ENSG00000142655,PEX14,0.027528245793039932,0.5137397472327399,0.3847172187976542,0.018797808570132843,-0.5137397472327399,0.3847172187976542
ENSG00000130940,CASZ1,0.03601826552360365,1.1125284028209128,0.016776914053392038,0.01611240734582815,-1.1125284028209128,0.016776914053392038
ENSG00000272078,AL139423.1,0.0012863666258429874,1.2017957409179996,0.5496847687492288,0,-1.2017957409179996,0.5496847687492288
ENSG00000175262,C1orf127,0,-3.7050948546905182,0.021889555125077124,0.0026854012243046916,3.7050948546905182,0.021889555125077124
ENSG00000120948,TARDBP,0.2055613868097094,-0.3576960722870377,0.3102483008756732,0.2631693199818598,0.3576960722870377,0.3102483008756732
ENSG00000009724,MASP2,0.00102909330067439,0.9387613350842052,0.7999799909678688,0,-0.9387613350842052,0.7999799909678688
ENSG00000271895,AL109811.2,0.07486653762406187,0.05177029691339241,1,0.0718344827501505,-0.05177029691339241,1
ENSG00000116649,SRM,0.24981239873870817,0.10285389122436372,0.9606612068498128,0.23228720590235583,-0.10285389122436372,0.9606612068498128
ENSG00000171824,EXOSC10,0.0715219843968701,-0.5988954508585933,0.08225332067052776,0.10808739927826384,0.5988954508585933,0.08225332067052776
ENSG00000226849,AL109811.1,0.0012863666258429874,1.2017957409179996,0.5496847687492288,0,-1.2017957409179996,0.5496847687492288
ENSG00000230337,EXOSC10-AS1,0.0002572733251685975,-1.9681292605243126,0.3722793625164061,0.0013427006121523458,1.9681292605243126,0.3722793625164061
ENSG00000198793,MTOR,0.05788649816293444,0.027621266474330497,1,0.05639342571039853,-0.027621266474330497,1
ENSG00000120942,UBIAD1,0.04399373860383017,0.6507805721201816,0.17421058141594362,0.027525362549123092,-0.6507805721201816,0.17421058141594362
ENSG00000204624,DISP3,0.000514546650337195,0.20179574091799957,1,0,-0.20179574091799957,1
ENSG00000284708,AL031731.1,0.0012863666258429874,1.2017957409179996,0.5496847687492288,0,-1.2017957409179996,0.5496847687492288
ENSG00000116661,FBXO2,0.021868232639330788,4.043097994898941,0.00000012378986418830978,0.0006713503060761729,-4.043097994898941,0.00000012378986418830978
ENSG00000132879,FBXO44,0.05943013811394602,1.015382616687119,0.013396991455594694,0.028868063161275437,-1.015382616687119,0.013396991455594694
ENSG00000116663,FBXO6,0.03396007892225487,-1.754149079004065,0.00000001103728477282528,0.11480090233902557,1.754149079004065,0.00000001103728477282528
ENSG00000116670,MAD2L2,0.0715219843968701,-1.0005124343751155,0.0010278828224856125,0.14299761519422483,1.0005124343751155,0.0010278828224856125
