Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000139517,LNX2,0.037764377886089426,1.4340401120210773,0.0008585434510896224,0.0156456549042569,-1.1142075759263657,0.019829243667363314,0.00327742057332751,-2.271438090464244,0.06228500562366794
ENSG00000186184,POLR1D,0.6369961975785967,0.009716336915519652,1,0.7407877474232942,0.3139718755840696,0.3970819285705076,0.11143229949313534,-2.5447408317518656,0.001712063858435637
ENSG00000273552,AL136439.1,0.00027767924916242227,-0.02013578116472381,1,0,0.4093543801306474,1,0,3.050490004423118,1
ENSG00000122025,FLT3,0.0013883962458121114,-4.910906711409966,0.00000000000000000000002795691087418135,0.05986163615541771,5.300125310375888,0.0000000000000000000000000033070213689307156,0,-2.5040988472545207,0.09741615914596657
ENSG00000261485,PAN3-AS1,0.008052698225710246,-0.4351732804435686,0.6258378906159089,0.012924671442647006,0.8243918794094913,0.24770641725124856,0,-1.5642198396920914,0.4719907366103129
ENSG00000152520,PAN3,0.13245300185047543,-0.2330111392331644,0.5515501426711644,0.18094540019705807,0.5393129742553144,0.11204895110525384,0.0327742057332751,-2.0292371880476163,0.027967936176584506
ENSG00000102755,FLT1,0.003332150989949067,2.680303936976369,0.04335634657830636,0,-2.2910853380104435,0.13331056920265816,0,0.35005028628202517,1
ENSG00000132963,POMP,0.3762553826150822,-0.5793351858207989,0.04677578729868049,0.6720829150176443,0.9434393225996673,0.0007074516931939454,0.0327742057332751,-3.6848352313618324,0.00004528065795245774
ENSG00000139508,SLC46A3,0.05997871781908321,0.5714904498374418,0.16859936034284864,0.047617210578173176,-0.20908282514159726,0.7890741790333302,0.00327742057332751,-3.1144169222525697,0.005923026660291167
ENSG00000132938,MTUS2,0.0008330377474872668,-0.02013578116472381,1,0.000680245865402474,0.4093543801306474,1,0,1.7285619095357543,1
ENSG00000179141,MTUS2-AS1,0.0008330377474872668,0.9798642188352762,0.7585551441509863,0,-0.5906456198693526,0.7971348248576705,0,2.050490004423118,1
ENSG00000139514,SLC7A1,0.023602736178805893,1.9466973549000768,0.0002714242678100238,0.00680245865402474,-1.557478755934154,0.007106356048048245,0,-2.534472496298039,0.11094657292853974
ENSG00000122042,UBL3,0.23241753154894743,-0.22520872630114597,0.5346969145417652,0.32651801539318753,0.6050019462345664,0.048542572318772584,0.00655484114665502,-4.728682149863777,0.000007884640405626415
