Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000198912,C1orf174,0.10129629729726623,-0.5205446320059899,0.16714762066235642,0.1448179974597474,0.5205446320059899,0.16714762066235642
ENSG00000236423,LINC01134,0.0003195466791711868,-1.7249031305121765,0.6520138989567298,0.0010570656748886671,1.7249031305121765,0.6520138989567298
ENSG00000196581,AJAP1,0.0009586400375135605,0.2750968694878235,1,0,-0.2750968694878235,1
ENSG00000287586,Z98886.1,0.0009586400375135605,-0.7249031305121765,1,0.0010570656748886671,0.7249031305121765,1
ENSG00000236948,AL365255.1,0.0012781867166847473,0.5970249643751853,0.8339754137893525,0,-0.5970249643751853,0.8339754137893525
ENSG00000131697,NPHP4,0.004473653508396616,-1.8180125349036578,0.011110691186022521,0.01585598512333001,1.8180125349036578,0.011110691186022521
ENSG00000069424,KCNAB2,0.20227304791536127,-1.3590786057120088,0.0000006094588670389192,0.5190192463703356,1.3590786057120088,0.0000006094588670389192
ENSG00000116254,CHD5,0.0006390933583423737,-0.1399406297910204,1,0,0.1399406297910204,1
ENSG00000116251,RPL22,10.93424826787967,0.6188599389366214,0.07094911445897877,7.124622648749617,-0.6188599389366214,0.07094911445899596
ENSG00000226944,AL031847.1,0.0006390933583423737,-0.1399406297910204,1,0,0.1399406297910204,1
ENSG00000158286,RNF207,0.005751840225081363,-0.6469006185109025,0.6345049399623157,0.008456525399109337,0.6469006185109025,0.6345049399623157
ENSG00000116237,ICMT,0.019811894108613583,-1.0695513018996223,0.0209523273974542,0.04122556132065802,1.0695513018996223,0.0209523273974542
ENSG00000225077,LINC00337,0.0003195466791711868,-0.7249031305121765,1,0,0.7249031305121765,1
ENSG00000158292,GPR153,0.004473653508396616,1.1819874650963413,0.47095904439776726,0.0010570656748886671,-1.1819874650963413,0.47095904439776726
ENSG00000097021,ACOT7,0.027800561087893253,1.1495659874039648,0.2297371411638694,0.01162772242377534,-1.1495659874039648,0.2297371411638694
ENSG00000271746,AL031848.2,0.007669120300108484,0.9189530592625488,0.4157591949254563,0.0031711970246660016,-0.9189530592625488,0.4157591949254563
ENSG00000069812,HES2,0.0015977333958559342,-2.7249031305121756,0.0028869796446143316,0.01162772242377534,2.7249031305121756,0.0028869796446143316
ENSG00000187017,ESPN,0.001917280075027121,1.0824517915454273,0.6010644547668874,0,-1.0824517915454273,0.6010644547668874
ENSG00000215788,TNFRSF25,0.16328835305647646,3.275096869487824,0.00000000000011223677393590367,0.01585598512333001,-3.275096869487824,0.00000000000011223677393590367
ENSG00000171680,PLEKHG5,0.006710480262594924,2.73452848812512,0.037680027054488544,0,-2.73452848812512,0.037680027054488544
ENSG00000162408,NOL9,0.13484869861024085,0.8296857211654616,0.042076687509462585,0.07505166291709538,-0.8296857211654616,0.042076687509462585
ENSG00000204859,ZBTB48,0.03323285463380343,-1.0550517322045065,0.0076906767573670315,0.06870926886776337,1.0550517322045065,0.0076906767573670315
ENSG00000162413,KLHL21,0.03035693452126275,-1.5828841256397488,0.000007757299048287266,0.09090764804042538,1.5828841256397488,0.000007757299048287266
ENSG00000116273,PHF13,0.009586400375135605,-1.4711465382663933,0.047533898360190695,0.02642664187221668,1.4711465382663933,0.047533898360190695
