Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000214021,TTLL3,0.09105746031340425,-0.5902421516916889,0.08113916414942278,0.1625887607235806,0.9246698519855223,0.004549222300325453,0.013519871239321525,-2.6133143711501363,0.014299691008489088
ENSG00000269886,AC022382.1,0.004602182109702742,1.0803504205551642,0.37884258889306643,0.0018796388522957295,-0.7057754185296421,0.6523569254268788,0,0.1162064108549048,1
ENSG00000156990,RPUSD3,0.08514036902950073,0.35452538399415756,0.47778317365774414,0.07894483179642064,-0.0023623840744626534,1,0.004506623746440509,-3.2225955025968536,0.007014076170650805
ENSG00000187288,CIDEC,0,-2.8265401750533545,0.3273398039376259,0.0009398194261478648,1.6161526763577196,0.5982025564833551,0.004506623746440509,4.203669252105244,0.19655027194326338
ENSG00000171135,JAGN1,0.14924219127178892,0.8466780743527127,0.017971711850649826,0.0986810397455258,-0.48881688324382244,0.2880047871302388,0.004506623746440509,-3.925613764839722,0.0009519043808373831
ENSG00000163701,IL17RE,0.005917091283903526,-0.45308177952591056,0.7687764633762197,0.009398194261478648,0.8276567815514317,0.4329937512753279,0,-0.654311743022328,1
ENSG00000163702,IL17RC,0.012491637154907443,-0.7110629576334189,0.2287399414147065,0.024435305079844483,1.085637959658941,0.0537208745203885,0,-1.8186985609232105,0.29178233726478925
ENSG00000163703,CRELD1,0.03418763852922037,0.887705342612767,0.076798279998318,0.02161584680140089,-0.5131303405872458,0.44693679742587256,0,-2.796330747894755,0.05430763705945703
ENSG00000269894,AC018809.1,0.004602182109702742,2.6653129212763202,0.056754126917629266,0,-2.290737919250798,0.09915229967434275,0,0.2967786564967261,1
ENSG00000163704,PRRT3,0.02564072889691528,2.4772405731237477,0.00011149778741812863,0.0018796388522957295,-3.156436827539208,0.00004837820138174538,0.013519871239321525,-0.1361807507793804,1
ENSG00000230082,PRRT3-AS1,0.0013149091742007835,0.08035042055516328,1,0.0009398194261478648,0.2942245814703579,1,0,1.6187067513840878,1
ENSG00000269982,AC018809.2,0.006245818577453721,2.080350420555164,0.055055250621597454,0.0009398194261478648,-1.705775418529642,0.1350358568182685,0,-0.1886481706735159,1
ENSG00000125037,EMC3,0.24983274309814887,-0.5463419773936529,0.09891629660682108,0.312959868907239,0.19089279391251113,0.697311751416876,0.6129008295159092,1.206304312273215,0.025532341125583193
ENSG00000206567,AC022007.1,0.003287272935501959,0.6328914435839419,0.8391223126666822,0.0009398194261478648,-0.9688098243634364,0.8356944710679258,0.004506623746440509,1.6187067513840878,0.7164140490304861
ENSG00000144554,FANCD2,0.024325819722714494,1.987241016163682,0.0015235365408877116,0.004699097130739324,-2.0656713636160244,0.0031451648606391786,0.009013247492881018,-0.5332963420609609,1
ENSG00000254999,BRK1,0.6268829488002235,-0.6349029176485478,0.030108997740367856,1.125903672525142,0.9056592935527051,0.0016933967395022442,0.24335768230778748,-1.6158131487573968,0.07181555164135639
ENSG00000134086,VHL,0.1508858277395399,-0.40731487881107764,0.24441491409813587,0.2396539536677055,0.764403634941663,0.016467913020626296,0.009013247492881018,-3.6931676788393504,0.0008855530749723009
ENSG00000287086,AC034193.1,0.0013149091742007835,1.0803504205551633,0.5368685738609992,0,-0.7057754185296421,0.8168179887567482,0,1.8817411572178822,1
ENSG00000134070,IRAK2,0.007232000458104309,1.2819842817248146,0.26377516390635575,0.0018796388522957295,-1.3838473236422804,0.242285534720345,0.004506623746440509,0.5598130623305195,1
ENSG00000157014,TATDN2,0.07560727751654506,-0.4010558883393953,0.3212173906209162,0.11935706712077883,0.7581716812301487,0.03258197191920196,0.004506623746440509,-3.280146525159012,0.006359624577550863
ENSG00000231177,LINC00852,0.01840872843881097,-0.5379706771124235,0.38312915974822137,0.0319538604890274,0.9125456791379447,0.08986194291409269,0,-2.3041253880934516,0.17585382489692236
ENSG00000157017,GHRL,0.007889455045204701,-1.9552734891755579,0.000037380667197006835,0.03759277704591459,2.329848491201079,0.0000006846275673032909,0,-1.8186985609232105,0.29178233726478925
ENSG00000240288,GHRLOS,0.009861818806505876,0.39069054116731383,0.7481105404212782,0.008458374835330783,-0.016115539141792645,1,0,-1.1182588427821178,0.6120719105072285
ENSG00000157020,SEC13,0.1203141894393717,-0.8146985624088385,0.007220899499415293,0.25375124505992347,1.1708247116511958,0.00008031795345869547,0.009013247492881018,-3.5265178094298992,0.0014106048206206704
ENSG00000157087,ATP2B2,0.0006574545871003918,0.3433848263889576,1,0,0.031190175636563566,1,0,2.618706751384088,1
ENSG00000157103,SLC6A1,0.0003287272935501959,-0.24157767433219846,1,0,0.6161526763577196,1,0,3.203669252105244,1
ENSG00000287964,AC066580.1,0.0016436364677509794,-0.6566151736110424,0.9033769047398037,0.002819458278443594,1.0311901756365636,0.6650911301548919,0,1.0337442506629317,1
ENSG00000196639,HRH1,0,-2.8265401750533545,0.20363067575944818,0.0018796388522957295,3.2011151770788757,0.1561828865687954,0,2.618706751384088,1
ENSG00000285906,AC083855.2,0,-4.4115026757745115,0.03235485521638266,0.006578735983035053,3.6161526763577196,0.07016505318745907,0.004506623746440509,2.203669252105244,0.4529269669231065
ENSG00000197548,ATG7,0.0479941848583286,-2.246476473745038,0.0000000000000027869182896945746,0.27536709186132435,2.6063716555651353,0.00000000000000000016619182929612632,0.004506623746440509,-3.577690461419415,0.002976174246360987
ENSG00000144560,VGLL4,0.09368727866180583,0.6328914435839423,0.14032252863398195,0.05920862384731548,-0.6126660141381608,0.2133486457345486,0.06309273245016712,-0.336523378495889,1
ENSG00000271716,AC022001.2,0.0003287272935501959,-0.24157767433219846,1,0,0.6161526763577196,1,0,3.203669252105244,1
ENSG00000272483,AC022001.3,0.0019723637613011753,-0.7561508471619582,0.7236519234779346,0.003759277704591459,1.1307258491874785,0.5003973082631452,0,0.7442376334679475,1
ENSG00000144559,TAMM41,0.0397760025195737,1.1655977071736743,0.012878423017661195,0.020676027375253026,-0.7910227051481531,0.15631956427653537,0,-2.9662557493370683,0.042575157577190235
ENSG00000157152,SYN2,0,-2.8265401750533545,0.20363067575944818,0.0018796388522957295,3.2011151770788757,0.1561828865687954,0,2.618706751384088,1
ENSG00000132170,PPARG,0,-3.8265401750533554,0.010316808481806806,0.004699097130739324,4.201115177078877,0.0047660338961872,0,1.6187067513840878,1
ENSG00000154743,TSEN2,0.02958545641951763,1.0182894524229118,0.05003751289341908,0.016916749670661566,-0.6437144503973897,0.3378424630383535,0,-2.564515072671682,0.0908746766597287
ENSG00000075975,MKRN2,0.05062400320673017,0.17656573581446633,0.8193015702374054,0.053569707290428294,0.19800926621105486,0.8114461859033375,0,-3.524251202457955,0.01090964391784338
ENSG00000132155,RAF1,0.2077556495237238,-0.9634219814737421,0.0005631472263114276,0.48400700446615036,1.3077078108339801,0.00000273667855714006,0.02703974247864305,-3.153882752512839,0.001509074764977283
ENSG00000088726,TMEM40,0.008218182338754897,-4.612600318747731,0.0000000000000000012693480751551896,0.012217652539922241,-2.7109187218056015,0.00047113947996050827,1.1491890553423296,6.918267033242996,0.00000000000000000000000000028584295324953155
ENSG00000144712,CAND2,0.004273454816152546,2.5657772477254053,0.05267720766188754,0,-2.191202245699884,0.1467569067083944,0,0.39631433004764016,1
ENSG00000272263,AC034198.2,0.0003287272935501959,-1.2415776743321985,0.7219392361617819,0.0009398194261478648,1.6161526763577196,0.6650911301548919,0,2.618706751384088,1
ENSG00000144713,RPL32,36.045276465072526,1.4804489721327871,0.0000002864901781604388,15.501381614882881,-1.1183093173228156,0.00041856865574556567,0.5588213445586231,-5.775281397874646,0.00000000778658725955581
ENSG00000144711,IQSEC1,0.17126691993965204,-0.9851611472629127,0.0005039011071630555,0.4022427143912861,1.3111379644067045,0.0000035689161112435698,0.03605298997152407,-2.5181894496707526,0.009476561974152607
ENSG00000132182,NUP210,0.25377747062075123,0.5978594274291802,0.09120994572131949,0.20018153776949518,-0.2404328374027327,0.6846663118236526,0.009013247492881018,-4.15681208355151,0.00019333316439632824
ENSG00000244502,HDAC11-AS1,0.0003287272935501959,-0.24157767433219846,1,0,0.6161526763577196,1,0,3.203669252105244,1
ENSG00000163517,HDAC11,0.011505455274256856,-0.1591155141402263,0.9820672770453434,0.015037110818365836,0.5336905161657475,0.5480956015650037,0,-1.4967704660358478,0.4856237109674934
ENSG00000163520,FBLN2,0.002629818348401567,-1.2415776743321993,0.2471078490314297,0.007518555409182918,1.6161526763577205,0.12062247377429029,0,0.1162064108549048,1
ENSG00000154764,WNT7A,0.044378184629276445,5.845885166918141,0.00000000000013671311235384135,0,-5.4713101648926195,0.0000000000673752122241871,0,-2.883793589145095,0.04790364398888442
ENSG00000163528,CHCHD4,0.010190546100056073,-0.32904051558253844,0.7679265290612369,0.014097291392217971,0.5717585569992663,0.6247162239971772,0.004506623746440509,-0.3509195995723928,1
ENSG00000170876,TMEM43,0.05226763967448114,-0.8265401750533545,0.017731555187416405,0.11183851171159591,1.2011151770788766,0.0003890881246953152,0,-3.920452059723943,0.004149870449805994
ENSG00000228242,AC093495.1,0.012162909861357247,-0.31557825577597587,0.7484601776777718,0.01785656909680943,0.690153257801497,0.36442745051791264,0,-1.6292207620594974,0.36931918769142896
ENSG00000154767,XPC,0.14628364562983717,0.7138321746437306,0.05026157554431105,0.10525977572856085,-0.37102328328469625,0.45890364572644493,0.009013247492881018,-3.335489559002786,0.0024649034143764286
ENSG00000170860,LSM3,0.3839534788666288,0.12293305290854262,0.8821300746770627,0.423858561192687,0.24280627827169265,0.559021024206652,0.009013247492881018,-4.873146344945585,0.000015149542037863341
ENSG00000131389,SLC6A6,0.0719912772874929,-2.2084108103969995,0.0000000000000032498615634440035,0.39754361726054677,2.5238941685057315,0.0000000000000000006489419165461776,0.02703974247864305,-2.3176507531650983,0.027454372922039616
ENSG00000154781,CCDC174,0.10716509769736386,0.9618220316612018,0.009330821122840463,0.06578735983035053,-0.5872470296356802,0.2016381218225896,0,-4.429325945037713,0.0008869461130942437
ENSG00000131379,C3orf20,0.0003287272935501959,-0.24157767433219846,1,0,0.6161526763577196,1,0,3.203669252105244,1
ENSG00000225733,FGD5-AS1,0.20512583117532224,-0.5388277955039058,0.08617105161733749,0.3571313819361886,0.8951791149594155,0.002694605571428988,0.013519871239321525,-3.7693105339610464,0.00041660694139448366
ENSG00000177463,NR2C2,0.07001891352619172,-0.023672643988064568,1,0.08458374835330783,0.3757544669669559,0.4274164432225074,0.004506623746440509,-3.044258261338341,0.012379685123370069
ENSG00000131368,MRPS25,0.1452974637491866,0.2008570599917423,0.7235253202950147,0.15131092760980622,0.16158681289223864,0.7893224958706353,0.004506623746440509,-4.034735487219835,0.0006272405827339538
ENSG00000131381,RBSN,0.07330618646169368,-0.1207232794578128,0.8733274034005181,0.09586158146708221,0.4952982814833349,0.2261795484519236,0,-4.145058902125833,0.0019691209745055067
ENSG00000131375,CAPN7,0.15877528278474462,0.41989772024974403,0.30932901547007224,0.14003309449603185,-0.08280659522874068,1,0.013519871239321525,-3.102392437323097,0.0035187973684081583
ENSG00000224660,SH3BP5-AS1,0.033201456648569785,1.108919572751935,0.02886445498957747,0.016916749670661566,-0.8224203373819128,0.1561828865687954,0.004506623746440509,-1.703221343503274,0.23222687369412648
ENSG00000131370,SH3BP5,0.37146184171172136,1.1807063509504363,0.00019359478502787374,0.19360280178646014,-0.8388369483212317,0.020349067714894635,0.018026494985762035,-3.859186403100746,0.0002323048417437306
ENSG00000206562,METTL6,0.034845093116320766,0.9763273560119359,0.047360294663039794,0.020676027375253026,-0.6017523539864138,0.34017236876450674,0,-2.80755800331801,0.0552184647301912
ENSG00000144597,EAF1,0.05358254884868193,-1.4614544977498638,0.0000012665744544391175,0.17480641326350285,1.7707297134665967,0.000000006298533871479042,0.018026494985762035,-1.925613764839722,0.07916188890938439
ENSG00000249786,EAF1-AS1,0.011176727980706659,0.7177803411704549,0.42001638076505393,0.007518555409182918,-0.3432053391449337,0.8622530452438126,0,-1.2225955025968531,0.6241507477459464
ENSG00000206561,COLQ,0.01906618302591136,3.056102874308487,0.00004996616971140196,0.0018796388522957295,-2.681527872282965,0.0006254391247385314,0,-1.727068085457642,0.3863241816012662
ENSG00000131373,HACL1,0.06574545871003917,0.7090342987056375,0.11131773891063967,0.045111332455097505,-0.4415628214985672,0.44693679742587256,0.013519871239321525,-1.7563326799628367,0.1575792675076276
ENSG00000169814,BTD,0.07001891352619172,1.0404576934316512,0.010179130040970881,0.03947241589821032,-0.7057754185296425,0.1418271726698724,0.004506623746440509,-2.796330747894755,0.025531187962688953
ENSG00000206560,ANKRD28,0.15055710044598972,1.1913817329439076,0.0011243672460926437,0.06766699868264626,-1.0736060143750454,0.008271222628553194,0.0540794849572861,-1.1484590805578168,0.38709311620863196
ENSG00000287042,AC090945.1,0,-2.2415776743321985,0.5014878008975067,0.0009398194261478648,2.6161526763577196,0.44693679742587256,0,3.203669252105244,1
ENSG00000286689,AC090946.1,0.0009861818806505876,0.7584223256678015,0.7672047109436537,0,-0.38384732364228036,1,0,2.203669252105244,1
ENSG00000131386,GALNT15,0.0006574545871003918,0.3433848263889576,1,0,0.031190175636563566,1,0,2.618706751384088,1
ENSG00000154813,DPH3,0.10157673370701052,-0.18462178952012298,0.7183494688217318,0.13815345564373613,0.5448352718560678,0.1428920572054823,0.004506623746440509,-3.6323811029528255,0.0020394275154201973
ENSG00000154814,OXNAD1,0.4319476637249574,4.87134189640388,0.0000000000000000000000000000000010125663706102615,0.015037110818365836,-4.659424112648455,0.000000000000000000000000008802170417065752,0.009013247492881018,-4.58966310308549,0.000043037755938944127
ENSG00000131378,RFTN1,0.12754618989747601,0.26401658769346614,0.5951311130044645,0.1278154419561096,0.11055841433205504,0.9023378111662631,0,-4.83250436044824,0.0002948191899467928
ENSG00000271964,AC090948.1,0.0397760025195737,3.367231568343324,0.000000010790736995761311,0.002819458278443594,-3.3263618289815193,0.00000025413469940636936,0.004506623746440509,-1.7621150325568422,0.24523853589264258
ENSG00000272498,AC090948.2,0.003944727522602351,2.4588620438088933,0.08235667366201112,0,-2.084287041783372,0.14773186795294782,0,0.503229533964153,1
ENSG00000272529,AC090948.3,0.013149091742007835,1.1159743302858853,0.12246446003830815,0.006578735983035053,-0.7413993282603641,0.4421675745719475,0,-1.3812932486159122,0.4686309953495538
ENSG00000287377,AC090948.4,0.004273454816152546,2.5657772477254053,0.05267720766188754,0,-2.191202245699884,0.1467569067083944,0,0.39631433004764016,1
ENSG00000288050,AC010727.1,0.0006574545871003918,0.3433848263889576,1,0,0.031190175636563566,1,0,2.618706751384088,1
ENSG00000229271,AC091493.1,0.0003287272935501959,-0.24157767433219846,1,0,0.6161526763577196,1,0,3.203669252105244,1
ENSG00000154822,PLCL2,0.22123346855928183,0.49681562409786517,0.18967708957381887,0.18326478809883362,-0.1785284156647733,0.8253330393344028,0.02703974247864305,-2.752188192651551,0.00513216899888027
ENSG00000285731,AC090644.1,0.0009861818806505876,0.7584223256678015,0.7672047109436537,0,-0.38384732364228036,1,0,2.203669252105244,1
ENSG00000131374,TBC1D5,0.1439825545749858,-0.4803088324833946,0.15553487666296417,0.24059377309385338,0.837142379994078,0.007385505811613966,0.009013247492881018,-3.6522374147844685,0.0009297471008918041
ENSG00000182568,SATB1,0.5686982178418388,1.864760643855511,0.000000002046450158239772,0.17950551039424217,-1.563756413657214,0.000003861309718295641,0.04055961371796458,-3.3827952737811433,0.0005070822090014054
ENSG00000272477,AC144521.1,0.03747491146472233,2.14448075797488,0.00003342599814405927,0.009398194261478648,-1.7699057559493578,0.0013692644435770436,0,-2.762115032556842,0.06826106944988689
ENSG00000228956,SATB1-AS1,0.08185309609399877,4.7242066103298885,0.000000000000000026640835796112972,0.002819458278443594,-4.349631608304367,0.00000000000020610322842742935,0,-3.7793243225890656,0.005486909766449867
ENSG00000183960,KCNH8,0.005917091283903526,1.0063498391113868,0.3536575687223201,0.002819458278443594,-0.6317748370858656,0.7171107686682046,0,-0.25576236653205253,1
ENSG00000163576,EFHB,0.0013149091742007835,1.0803504205551633,0.5368685738609992,0,-0.7057754185296421,0.8168179887567482,0,1.8817411572178822,1
ENSG00000144566,RAB5A,0.1837585570945595,0.13951249302330737,0.8562059497112522,0.1973620794910516,0.197700512666112,0.6744106846240088,0.018026494985762035,-3.0631172885896567,0.002882188885543634
ENSG00000183977,PP2D1,0.0006574545871003918,-0.6566151736110424,1,0.0009398194261478648,1.0311901756365636,0.8135306114347629,0,2.203669252105244,1
ENSG00000114166,KAT2B,0.07790836857139642,-0.3467599110242552,0.4182490394367698,0.11183851171159591,0.5805287666269989,0.1300301297682253,0.03605298997152407,-1.106186010481542,0.39877972406622697
ENSG00000129810,SGO1,0.004602182109702742,1.6653129212763202,0.1511316854282082,0.0009398194261478648,-1.2907379192507982,0.3286097806920381,0,0.2036692521052439,1
ENSG00000231304,SGO1-AS1,0.004602182109702742,2.6653129212763202,0.056754126917629266,0,-2.290737919250798,0.09915229967434275,0,0.2967786564967261,1
ENSG00000261734,AC116096.1,0.005917091283903526,3.0063498391113868,0.0170123905952568,0,-2.6317748370858656,0.04929141323932425,0,-0.04425826133834132,1
ENSG00000151789,ZNF385D,0.004602182109702742,-0.6566151736110424,0.6442347282540032,0.005638916556887188,0.2535825969730121,0.8946568224388819,0.013519871239321525,1.811351829326484,0.35944394837164256
ENSG00000233153,UBE2E2-AS1,0.0003287272935501959,-1.8265401750533545,0.403063774822179,0.0018796388522957295,2.2011151770788757,0.3260236425342057,0,2.203669252105244,1
ENSG00000182247,UBE2E2,0.022353455961413318,-2.5759967134027577,0.0000000000000007737642625844193,0.16070912187128486,2.8926703115551367,0.0000000000000000002988096574946475,0.009013247492881018,-2.118258842782117,0.07817815645316814
ENSG00000170142,UBE2E1,0.12557382613617482,-1.0046730003230584,0.0005030407719930364,0.30262185521961243,1.3628283954693816,0.0000020661679523541525,0.009013247492881018,-3.6728476944597546,0.0009519043808373831
ENSG00000197885,NKIRAS1,0.023339637842063908,1.4689157084728164,0.012079811133532835,0.009398194261478648,-1.0943407064472952,0.09329723326757593,0,-2.153882752512839,0.19596764313514506
ENSG00000174748,RPL15,18.07539896315107,0.9007878817738932,0.002317191068324863,11.59737171866465,-0.542466523585865,0.1282472981204746,0.513755107094218,-4.98973825822232,0.00000026895126296908495
ENSG00000174738,NR1D2,0.20545455846887242,0.28688994015594016,0.5362414557143658,0.19830189891719946,0.04257693593837031,1,0.022533118732202543,-2.9204520597239423,0.003703842541366492
ENSG00000224074,LINC00691,0.002629818348401567,0.9283473271101137,0.5176302002539461,0.0009398194261478648,-0.5537723250845925,0.9309412049765958,0,0.8817411572178822,1
ENSG00000151090,THRB,0.0019723637613011753,-1.0191852529957517,0.5634021606266688,0.0018796388522957295,-0.12081291780848602,1,0.013519871239321525,3.0337442506629317,0.15340848715184088
ENSG00000224822,THRB-IT1,0.0003287272935501959,-0.24157767433219846,1,0,0.6161526763577196,1,0,3.203669252105244,1
ENSG00000077092,RARB,0.0009861818806505876,-1.2415776743321985,0.5891660489959887,0.002819458278443594,1.6161526763577196,0.3470142477335787,0,1.3963143300476402,1
ENSG00000077097,TOP2B,0.26495419860145786,-0.12042818767522201,0.8067868892973543,0.34209427111782276,0.4607937880500721,0.18000532804017533,0.02703974247864305,-3.1825011863383663,0.0013323688775736956
ENSG00000151092,NGLY1,0.2531200160336508,0.49726033416677784,0.18278766445925673,0.2133390097355653,-0.14714706562194824,0.8973154780548841,0.013519871239321525,-3.7592267532320163,0.00041795329544631204
ENSG00000151093,OXSM,0.014464000916208619,1.4429204999398717,0.041239584818255105,0.005638916556887188,-1.0683454979143505,0.1955711215494688,0,-1.4687560898662513,0.4803668558343401
ENSG00000163491,NEK10,0.0036160002290521547,0.7584223256678015,0.5988137851978937,0.0018796388522957295,-0.38384732364228036,0.9788764203306082,0,0.39631433004764016,1
ENSG00000033867,SLC4A7,0.17093819264610186,0.5356343745027239,0.1641237403358401,0.14097291392217973,-0.17334858088708538,0.8496991754965365,0.004506623746440509,-4.186499704094939,0.0004241137111442338
ENSG00000272282,LINC02084,0.04930909403252938,5.99682706499288,0.000000000000011685780850967222,0,-5.622252062967359,0.000000000007601131732090106,0,-3.0347354872198347,0.03800635388882405
ENSG00000163508,EOMES,0.05917091283903526,4.258268212751007,0.00000000000022293802249211258,0.002819458278443594,-3.883693210725485,0.00000000027445376879804227,0,-3.3198927039517683,0.02026648137052686
ENSG00000225548,LINC01980,0.0006574545871003918,0.3433848263889576,1,0,0.031190175636563566,1,0,2.618706751384088,1
ENSG00000235493,LINC01967,0.002301091054851371,1.7584223256678015,0.2571833634076777,0,-1.3838473236422804,0.4255227928447928,0,1.203669252105244,1
ENSG00000187118,CMC1,0.5999273107291074,3.007930874930867,0.000000000000000020693982431854045,0.08552356777945569,-2.697913300756672,0.0000000000014553558287517518,0.018026494985762035,-4.379037274675544,0.0001224240974143865
ENSG00000163512,AZI2,0.07659345939719564,-1.307850893751365,0.00000711459842142943,0.22837612055393114,1.670373067355607,0.000000012906437681283937,0.004506623746440509,-3.694176203900267,0.0019153222695682663
ENSG00000206559,ZCWPW2,0.003944727522602351,-0.34849287824871134,0.9988321893672047,0.005638916556887188,0.7230678802742325,0.6694615556215109,0,-0.04425826133834132,1
ENSG00000144642,RBMS3,0.002958545641951763,-0.5046120801659937,0.7901232098525147,0.004699097130739324,0.8791870821915149,0.6039353797591659,0,0.2967786564967261,1
ENSG00000287774,AC025614.2,0.0003287272935501959,-0.24157767433219846,1,0,0.6161526763577196,1,0,3.203669252105244,1
ENSG00000163513,TGFBR2,0.33760293047605117,0.22877149824087595,0.6429678465329486,0.33739517398708346,0.08702583378318329,0.9230533489576341,0.049572861210845594,-2.649120319497201,0.004846375029819959
ENSG00000261468,AC096921.2,0.006245818577453721,-0.7270045015024404,0.4182490394367698,0.012217652539922241,1.1015795035279625,0.16062608090722275,0,-0.8407248672532095,0.8244397280302016
ENSG00000163527,STT3B,0.33891783965025196,-0.261017555155886,0.49821025674402913,0.4877662821707418,0.6231054369994871,0.04614979551158985,0.013519871239321525,-4.395313718930846,0.00004823592071402635
ENSG00000144645,OSBPL10,0.06212945848098702,3.5209230119411448,0.0000000000110634140070501,0.005638916556887188,-3.1463480099156236,0.000000010634735340638317,0,-3.4110405920099636,0.01591277026067997
ENSG00000232490,OSBPL10-AS1,0.011834182567807052,2.3829131905755956,0.004145463406216703,0.0018796388522957295,-2.0083381885500735,0.030538347459417366,0,-1.081732966757004,0.8449349515240732
ENSG00000197385,ZNF860,0.0036160002290521547,1.3433848263889576,0.41324219651333727,0.0009398194261478648,-0.9688098243634364,0.574144348534482,0,0.503229533964153,1
ENSG00000152642,GPD1L,0.021367274080762732,-0.004538477031349686,1,0.023495485653696618,0.22912955324847317,0.8690626899824937,0.009013247492881018,-0.7191628873722946,0.980462880600144
ENSG00000261572,AC097639.1,0.0006574545871003918,0.3433848263889576,1,0,0.031190175636563566,1,0,2.618706751384088,1
ENSG00000170293,CMTM8,0.03418763852922037,2.302742841891611,0.000021013492886785616,0.007518555409182918,-1.9281678398660897,0.0009219094182190337,0,-2.616509710309943,0.09832906411660038
ENSG00000153551,CMTM7,0.18080001145260774,-0.6979115899821138,0.019668375013260343,0.35337210423159715,1.0660489328482154,0.00025029626200270616,0.004506623746440509,-4.652756276520286,0.00008839316600378131
ENSG00000091317,CMTM6,0.28139056327896766,-1.918386458067588,0.00000000000003608138431379562,1.235862545384442,2.146789206290911,0.00000000000000016280491559038102,0.24335768230778748,-1.099779422174457,0.30855720353166965
ENSG00000144635,DYNC1LI1,0.13214837200717874,-0.7718169887125157,0.010568231656629349,0.2716078141567329,1.1378502836208602,0.00011878965279990665,0.004506623746440509,-4.230958975531481,0.0003388211637027846
ENSG00000182973,CNOT10,0.08086691421334818,0.006349839111386757,1,0.09680140089323007,0.3682251629141349,0.4255227928447928,0,-4.247541859727084,0.0015673971721913457
ENSG00000206557,TRIM71,0,-3.8265401750533554,0.010316808481806806,0.004699097130739324,4.201115177078877,0.0047660338961872,0,1.6187067513840878,1
ENSG00000183813,CCR4,0.029256729125967433,2.928347327110113,0.000003861585832787826,0.0018796388522957295,-3.3224467789781365,0.000006472946223839842,0.009013247492881018,-0.7349302032306113,0.9839073351234351
ENSG00000170266,GLB1,0.019394910319461556,-3.300471363385767,0.0000000000000000000000000046048159810077085,0.23213539825852259,3.61615267635772,0.0000000000000000000000000000001086770748631437,0.009013247492881018,-2.473463092543778,0.02998378614630379
ENSG00000188167,TMPPE,0.002301091054851371,-2.3290405155825384,0.001213657230780475,0.015037110818365836,2.7036155176080596,0.00016837042978195207,0,-0.3812932486159122,1
ENSG00000170275,CRTAP,0.12228655320067287,-2.5042897262285795,0.0000000000000000000002588193579457794,0.8354994698454518,2.8515717779904075,0.0000000000000000000000000009857561082338635,0.022533118732202543,-3.5128644421561477,0.000661204127479526
ENSG00000173705,SUSD5,0.0003287272935501959,-0.24157767433219846,1,0,0.6161526763577196,1,0,3.203669252105244,1
ENSG00000153558,FBXL2,0.0013149091742007835,-0.9196495794448367,0.6601772573337689,0.002819458278443594,1.294224581470358,0.6199429500128324,0,1.203669252105244,1
ENSG00000153560,UBP1,0.08218182338754897,-1.0644499867315327,0.0004065477759940945,0.20394081547408666,1.3899835642757883,0.0000035037730377163533,0.018026494985762035,-2.3447673725907974,0.027263023472427886
ENSG00000163539,CLASP2,0.0966458243037576,-0.46327128478509305,0.20356443856574838,0.15882948301898914,0.8112244916946558,0.014810504155056229,0.009013247492881018,-3.069349242301171,0.0059952025282302744
ENSG00000271643,AC112220.2,0.0013149091742007835,-1.2415776743322002,0.467819177433403,0.003759277704591459,1.6161526763577205,0.2571286982316951,0,1.0337442506629317,1
ENSG00000170248,PDCD6IP,0.20315346741402104,-1.1551341483184305,0.000018500064260635847,0.5441554477396137,1.5152909962420522,0.000000022595461055956773,0.013519871239321525,-4.022742940683541,0.00016979294301531475
ENSG00000226320,LINC01811,0.0013149091742007835,1.0803504205551633,0.5368685738609992,0,-0.7057754185296421,0.8168179887567482,0,1.8817411572178822,1
ENSG00000236452,AC123023.1,0.0006574545871003918,0.3433848263889576,1,0,0.031190175636563566,1,0,2.618706751384088,1
ENSG00000172995,ARPP21,0.0003287272935501959,-1.8265401750533545,0.403063774822179,0.0018796388522957295,2.2011151770788757,0.3260236425342057,0,2.203669252105244,1
ENSG00000144681,STAC,0.0009861818806505876,-0.24157767433219846,1,0.0009398194261478648,0.6161526763577196,1,0,1.8817411572178822,1
ENSG00000279727,LINC02033,0.0003287272935501959,-0.24157767433219846,1,0,0.6161526763577196,1,0,3.203669252105244,1
ENSG00000168016,TRANK1,0.08514036902950073,1.4588620438088933,0.0001577018499502783,0.03571313819361886,-1.1263511013499157,0.008981231209187177,0.004506623746440509,-3.0154992683569173,0.013704850884008635
ENSG00000272334,AC011816.2,0.002301091054851371,0.7584223256678015,0.6851696558506761,0.0009398194261478648,-0.38384732364228036,0.9239084387178796,0,1.0337442506629317,1
ENSG00000178567,EPM2AIP1,0.22649310525608496,0.28198428172481416,0.5368685738609992,0.2217973845708961,0.06818438311876562,0.9788764203306082,0.013519871239321525,-3.651199131154992,0.0006416420434905162
ENSG00000076242,MLH1,0.06640291329713957,0.42375824285297803,0.3957477133255327,0.05920862384731548,-0.049183240827455954,1,0,-3.851613183395945,0.004741199893909991
ENSG00000093167,LRRFIP2,0.10256291558766112,-0.9459122642584386,0.0019343204155409359,0.22461684284933967,1.165491267348155,0.00016390316809810425,0.06759935619660763,-0.9048552046729244,0.560114705432005
